weight,year,age,sex,education,race,asset_total,asset_housing,debt_total,debt_housing,income
4265.4883468,2016,30,male,some college,white,16870,0,22050,0,72909.82
4676.9423224,2016,86,male,college degree,white,3116000,750000,158000,126000,210122.06
3927.9212422,2016,53,male,some college,white,987550,800000,435000,370000,146832.28
5197.9698031,2016,83,male,some college,white,31000,0,0,0,25315.91
1771.9065639,2016,72,male,no college,Hispanic,4327100,285000,0,0,188856.69
3545.0452952,2016,40,male,no college,white,108450,90000,7440,0,19240.09
3902.1132367,2016,38,male,some college,white,20000,0,11100,0,46581.28
5550.1499377,2016,37,male,college degree,Hispanic,20700,0,37000,0,40505.46
5232.8610575,2016,65,male,no college,white,8630,0,0,0,45568.64
6786.7778192,2016,51,male,no college,Hispanic,18500,10000,0,0,26328.55
5188.1381423,2016,34,male,college degree,white,142700,0,22000,0,149870.19
5060.0022183,2016,32,female,no college,black,10060,0,50,0,28353.82
6004.7807481,2016,50,male,college degree,black,406900,250000,103000,70000,202527.28
4430.1372437,2016,55,female,college degree,white,1218500,400000,421700,385000,89112
3533.6654001,2016,44,male,college degree,white,967500,348000,167200,124000,243032.74
259.87567857,2016,71,female,some college,white,345200,135000,200,0,67846.64
3301.5922956,2016,62,male,no college,Hispanic,1520400,260000,256500,132000,128807.35
4685.5747831,2016,37,female,no college,Hispanic,0,0,0,0,7290.98
4978.1759253,2016,57,male,some college,white,379500,98000,133800,78000,109364.73
3546.4559979,2016,62,male,no college,white,584910,75000,364000,99000,96200.46
2820.9871839,2016,60,male,no college,white,2608100,150000,0,0,67846.64
5357.1244582,2016,47,male,no college,black,25860,0,900,0,38480.18
27.160420147,2016,63,male,some college,white,32887800,500000,0,0,6278345.78
3780.0716663,2016,62,male,some college,white,960000,145000,90900,58000,180249.28
5121.1450644,2016,45,female,college degree,Hispanic,370790,50000,34100,31000,51644.46
5222.9447146,2016,55,male,no college,black,3800,0,1050,0,56707.64
3668.1900684,2016,67,male,college degree,white,4701000,850000,0,0,303790.92
5248.165064,2016,54,male,no college,white,293300,150000,93000,80000,70884.55
6221.7279669,2016,67,male,no college,Hispanic,213100,150000,79400,14000,86074.1
5462.503468,2016,66,male,some college,white,909600,240000,57500,30500,113415.28
5071.6001482,2016,53,male,no college,white,132350,75000,188700,80000,132655.37
3720.5073836,2016,37,male,college degree,white,50002,0,20800,0,83036.19
4436.8343308,2016,30,female,no college,black,19900,0,150,0,34429.64
6912.1064022,2016,85,male,college degree,white,13200,0,20000,0,18227.46
4005.2545701,2016,31,male,some college,white,2951,0,3500,0,21265.36
5760.310397,2016,51,male,no college,Hispanic,197930,133000,203000,0,70884.55
4925.1661509,2016,82,male,college degree,white,1259800,78000,0,0,68859.28
7726.2817253,2016,83,male,no college,white,318750,290000,0,0,30379.09
1688.1727002,2016,84,male,college degree,white,9494000,450000,0,0,281512.92
4579.5900293,2016,36,male,college degree,white,235700,185000,206130,138000,121516.37
21.556461093,2016,56,male,college degree,white,71796100,8300000,0,0,17376840.9
5775.257797,2016,59,female,some college,white,152410,90000,8100,0,59745.55
4113.1334264,2016,51,male,college degree,white,1042000,459000,201000,164000,91137.28
5910.0882036,2016,38,male,no college,white,231000,50000,90700,40000,34429.64
7649.5359962,2016,83,female,no college,black,26000,26000,0,0,8708.67
8156.3448805,2016,82,female,some college,white,2177150,650000,0,0,100251.01
4575.05233,2016,40,female,some college,black,39510,0,25700,0,33417
25.837344332,2016,72,male,college degree,white,34847000,4000000,0,0,3791310.74
4855.7182751,2016,70,female,college degree,white,82000,0,17700,0,107339.46
4618.3198642,2016,82,female,college degree,white,1119740,399000,0,0,67846.64
20.195586078,2016,52,male,college degree,white,72731900,8000000,0,0,3351826.54
5788.3042569,2016,50,male,no college,white,94831,75000,134100,103000,44556
295.29559737,2016,54,male,college degree,white,16321000,3300000,825000,0,816184.95
6551.8976223,2016,32,male,some college,white,321400,294000,183600,170000,88099.37
5259.1601226,2016,67,male,no college,white,224600,195000,192200,160000,41518.09
4216.5662179,2016,65,female,no college,white,201600,0,1500,0,40100.4
6221.122064,2016,75,female,no college,white,2770,0,0,0,18227.46
4754.465375,2016,84,male,college degree,white,70000,0,0,0,95187.82
3654.30516,2016,63,male,college degree,white,1182740,325000,100000,90000,194426.19
5625.0405078,2016,71,female,some college,white,93900,90000,2180,0,21265.36
1405.1513502,2016,62,male,no college,white,5793500,225000,0,0,133668.01
1408.4655304,2016,67,male,college degree,white,16884500,1200000,1125000,575000,1427817.35
3923.9119202,2016,25,male,some college,Hispanic,2480,0,0,0,13164.27
1586.3386105,2016,54,male,some college,white,144730,67000,0,0,31391.73
4282.9577486,2016,37,male,college degree,white,15700,0,0,0,61770.82
37.064612641,2016,54,male,college degree,white,63301300,2610000,790000,790000,5002423.89
1583.9940178,2016,74,female,some college,white,8603200,250000,0,0,104807.87
5393.5005301,2016,68,male,no college,white,158000,30000,13000,0,25315.91
4102.3304656,2016,55,female,no college,white,47300,0,30000,0,38480.18
5657.1323795,2016,48,male,some college,Hispanic,340300,220000,120020,120000,108352.1
5588.5954711,2016,51,male,some college,Hispanic,93225,70000,148740,62000,27341.18
6284.8544131,2016,20,male,no college,white,27301,0,15800,0,42530.73
4100.1926493,2016,27,male,no college,white,32340,0,42000,0,47593.91
8459.9667029,2016,75,male,no college,white,259000,165000,0,0,46581.28
29.619031432,2016,67,male,college degree,other,23217300,2040000,0,0,3098667.43
5840.319066,2016,53,male,no college,Hispanic,263530,260000,225990,185000,41518.09
4252.4345339,2016,25,male,no college,other,190,0,0,0,11139
3576.1025652,2016,28,male,some college,white,291,0,800,0,43543.37
5509.7288641,2016,45,male,no college,black,332760,169000,166700,140000,174173.46
3736.7518806,2016,52,female,no college,white,9750,0,0,0,11139
183.86970644,2016,69,male,college degree,white,22196500,2000000,1607200,1600000,0
2870.73632,2016,54,male,college degree,white,1051300,596000,203160,197000,83036.19
4099.3376796,2016,41,male,some college,white,311100,205000,59170,0,27341.18
217.55443531,2016,42,male,college degree,white,3601600,2200000,1992000,1950000,1367059.16
25.151852063,2016,56,male,college degree,white,20560000,3000000,0,0,5113813.9
6960.2766881,2016,79,male,some college,black,340150,172000,0,0,59745.55
5027.0410162,2016,51,female,college degree,black,63475,0,113300,0,45568.64
5396.3742565,2016,55,male,no college,Hispanic,22460,0,17300,0,72909.82
518.68185241,2016,65,male,no college,white,21151000,650000,0,0,1721481.91
6000.1324606,2016,67,male,college degree,white,5650,1000,0,0,7392.25
4282.0109918,2016,66,male,college degree,white,101400,0,85700,0,74935.09
4021.472443,2016,55,male,no college,white,470250,0,79500,0,62783.46
4333.3053898,2016,38,male,no college,other,1356470,800000,203900,0,50631.82
4826.698639,2016,59,male,no college,white,44410,0,12900,0,106326.82
112.36731037,2016,70,male,college degree,white,2934500,585000,2500,0,624796.67
1705.161738,2016,61,male,college degree,white,11691000,4500000,518000,504000,272399.2
6944.8649654,2016,77,male,no college,white,300200,137000,0,0,89112
5633.0045316,2016,46,male,some college,white,21930,7000,76300,0,55695
5018.730484,2016,54,male,some college,white,77130,41000,73000,38000,68859.28
3924.5736413,2016,42,male,college degree,white,849000,450000,389200,348000,285563.47
6283.1751354,2016,21,male,some college,white,7820,0,25350,0,13164.27
4263.6910042,2016,60,male,college degree,white,846000,600000,433000,401000,124554.28
2941.7670823,2016,44,male,some college,white,829250,300000,168600,130000,99238.37
5184.702907,2016,61,male,some college,white,7500,0,3000,0,26328.55
1702.0816133,2016,52,male,college degree,white,27600300,3700000,927300,0,268348.65
8041.3441949,2016,68,female,some college,white,192200,180000,80450,80000,34429.64
3855.4125782,2016,58,male,no college,black,130,0,0,0,6683.4
3669.4514838,2016,32,male,college degree,white,10600,0,101800,0,105314.19
5519.5216565,2016,32,male,college degree,white,204700,135000,143000,105000,151895.46
3927.9212422,2016,45,male,college degree,white,1131000,710000,125000,125000,207590.47
5705.5698619,2016,66,female,some college,white,15800,0,3000,0,40505.46
1714.4180172,2016,56,male,college degree,white,1809400,420000,560000,340000,241007.47
3892.3654832,2016,63,male,college degree,white,199310,0,43000,0,17214.82
8299.0485155,2016,74,male,college degree,white,321000,275000,245000,245000,36454.91
5896.9629933,2016,67,male,college degree,Hispanic,182750,0,44200,0,113415.28
4221.9302755,2016,38,female,some college,Hispanic,3400,0,0,0,29366.46
3570.964243,2016,65,male,college degree,black,1695150,300000,157000,130000,85567.78
4695.2656036,2016,48,male,no college,black,213200,120000,110800,87000,88099.37
3817.7011272,2016,35,female,some college,other,1131500,1000000,0,0,31391.73
2987.5816837,2016,44,female,no college,white,96880,0,32550,0,89112
4920.7988819,2016,68,male,college degree,white,159600,130000,174200,70000,45568.64
3880.5871984,2016,35,female,no college,Hispanic,22650,0,12240,0,24303.27
6269.2759311,2016,29,male,some college,white,180460,150000,104600,76000,33417
3521.0139232,2016,38,male,no college,white,30740,0,5400,0,46581.28
3621.0191636,2016,56,male,no college,white,41500,0,35200,0,66834
8073.3680738,2016,24,female,college degree,white,186300,115000,106000,91000,48606.55
6378.2136515,2016,76,female,college degree,white,433500,105000,6900,0,17255.32
5458.9475154,2016,46,male,no college,white,421900,300000,204060,160000,51644.46
3682.7822172,2016,42,male,no college,Hispanic,17620,0,1600,0,12151.64
5090.8290636,2016,45,female,some college,black,85550,60000,39800,31000,38480.18
5258.2996528,2016,64,male,no college,white,495100,455000,1240,0,36454.91
5943.9872725,2016,36,female,no college,white,91500,60000,73500,47000,27341.18
4861.6929282,2016,54,male,some college,Hispanic,191860,150000,119930,95000,53669.73
3510.534816,2016,49,male,some college,white,1001300,400000,335000,315000,157971.28
3961.1929157,2016,43,male,some college,white,624100,150000,198000,92000,75947.73
1258.08182,2016,75,male,college degree,white,9840600,1400000,0,0,326068.93
4393.6064692,2016,55,female,some college,white,220000,0,20000,0,48606.55
3746.3937082,2016,60,male,college degree,white,5395500,1070000,281000,201000,277462.38
5390.5314275,2016,47,male,college degree,white,368900,263000,145000,130000,62783.46
4514.9659059,2016,36,male,no college,Hispanic,5470,0,0,0,40505.46
6231.6007772,2016,50,male,no college,white,224700,150000,132000,132000,50631.82
5893.6815783,2016,39,male,no college,white,227200,172000,179000,138000,81010.91
6061.6611751,2016,71,male,some college,white,148000,85000,80000,76000,25315.91
7610.9162502,2016,25,male,some college,white,171440,60000,3800,0,9012.46
5741.5235722,2016,37,male,no college,white,140700,120000,76580,76000,50631.82
881.75985391,2016,62,female,college degree,white,939700,580000,400000,400000,268348.65
3506.7263449,2016,62,female,no college,white,528500,325000,9000,9000,32404.37
4485.4918546,2016,74,male,no college,white,523400,120000,80000,80000,111997.59
4000.6220667,2016,64,female,no college,white,1090,0,0,0,11139
2496.3001021,2016,72,male,college degree,white,7129800,2700000,109000,79000,303790.92
3507.4928258,2016,64,female,no college,white,641000,240000,0,0,34429.64
912.39879786,2016,63,male,college degree,white,24661930,3390000,1420000,1420000,11412412.41
6479.3345784,2016,86,female,no college,white,66320,60000,14000,14000,13164.27
4680.2104386,2016,51,male,some college,white,1181400,600000,450930,396000,121516.37
4045.6585077,2016,25,male,no college,white,1610,0,0,0,32404.37
3748.9548722,2016,31,male,some college,white,547500,0,8000,0,58732.91
4512.8428603,2016,38,male,college degree,white,435800,350000,210000,210000,150882.83
3675.6831147,2016,36,male,no college,Hispanic,29200,0,100,0,40505.46
4665.4435708,2016,51,male,no college,white,660080,350000,161200,140000,64808.73
4007.5239026,2016,78,male,college degree,white,2683900,180000,316000,65000,326068.93
4898.7560399,2016,52,male,no college,Hispanic,18450,0,0,0,28353.82
4990.0362144,2016,20,female,no college,white,4270,0,2000,0,18227.46
5337.8969453,2016,70,male,no college,Hispanic,6500,0,1600,0,29366.46
5991.8629158,2016,37,male,no college,white,177700,69000,63100,39200,48606.55
5743.1632066,2016,32,male,college degree,black,147500,0,170000,0,264298.1
3415.6995727,2016,58,male,no college,white,0,0,0,0,15189.55
3954.5156318,2016,59,male,college degree,white,249800,80000,43000,43000,66834
5663.2108868,2016,54,female,college degree,white,308300,150000,52000,41000,60758.18
5659.0137932,2016,25,female,no college,Hispanic,10400,0,800,0,20252.73
6565.5844192,2016,30,male,college degree,white,341610,240000,198900,180000,101263.64
4630.5791774,2016,60,female,some college,black,700,0,0,0,10126.36
5163.5444719,2016,56,male,some college,black,52360,47000,0,0,16202.18
5462.503468,2016,56,male,college degree,other,1470000,480000,326000,240000,114427.91
3232.2636411,2016,50,male,no college,white,68120,0,4700,0,9620.05
652.86550484,2016,42,male,college degree,white,13070500,1000000,0,0,709858.13
4689.0966707,2016,60,female,college degree,white,318000,270000,5100,0,54682.37
3517.4451317,2016,38,female,no college,white,4320,0,0,0,11139
6156.4771331,2016,23,male,college degree,white,28500,0,25600,0,8101.09
6313.1638117,2016,31,male,some college,black,194400,160000,102000,100000,48606.55
5841.6297068,2016,75,male,no college,white,106000,21000,0,0,65821.37
4766.8533269,2016,51,female,no college,white,2401,0,0,0,11139
6232.2506567,2016,33,male,no college,white,184920,160000,83140,74000,34429.64
4708.318781,2016,41,male,college degree,white,1763900,280000,342000,78000,202527.28
29.619031432,2016,55,male,college degree,white,49133960,2200000,0,0,3351826.54
5509.3058131,2016,27,female,no college,white,30200,26000,3200,0,26328.55
4748.4712039,2016,33,male,college degree,white,203820,0,213500,0,59745.55
5836.2410047,2016,19,male,some college,white,2350,0,0,0,13164.27
804.91808959,2016,43,male,college degree,other,916000,600000,341000,330000,214678.92
4502.5247795,2016,27,female,college degree,white,20790,0,0,0,39492.82
3947.5483835,2016,51,female,college degree,black,42120,0,42450,0,42530.73
5281.3555481,2016,38,female,no college,white,263220,240000,226300,219000,86074.1
3907.2402346,2016,42,male,no college,white,648400,550000,368000,302000,248095.92
4676.9423224,2016,59,male,college degree,white,10583900,900000,234000,0,366574.38
4296.3845605,2016,41,male,no college,Hispanic,21690,0,0,0,19240.09
4316.5823404,2016,29,male,some college,black,22850,0,17000,0,54682.37
4819.9401552,2016,58,male,some college,black,176500,140000,164000,67000,137718.55
6170.3858662,2016,47,male,college degree,other,355000,260000,400000,200000,172148.19
3957.0448456,2016,54,female,some college,black,25001,0,10500,0,12151.64
285.40692009,2016,59,male,college degree,white,29073000,950000,1425000,175000,2774623.78
6106.4561639,2016,48,male,some college,white,271790,120000,0,0,60758.18
1491.8054367,2016,55,male,college degree,white,4555000,1300000,550000,550000,3746754.74
1744.9706099,2016,71,male,college degree,white,3206000,600000,0,0,113415.28
